TSTimePointResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Bus 1 V angle,Bus 2 V angle,Bus 3 V angle,Bus 4 V angle,Bus 5 V angle,Bus 6 V angle,Bus 7 V angle,Bus 8 V angle,Bus 9 V angle,Bus 10 V angle,Bus 11 V angle,Bus 12 V angle,Bus 13 V angle,Bus 14 V angle,Bus 15 V angle,Bus 16 V angle,Bus 17 V angle,Bus 18 V angle,Bus 19 V angle,Bus 20 V angle,Bus 21 V angle,Bus 22 V angle,Bus 23 V angle,Bus 24 V angle,Bus 25 V angle,Bus 26 V angle,Bus 27 V angle,Bus 28 V angle,Bus 29 V angle,Bus 30 V angle,Bus 31 V angle,Bus 32 V angle,Bus 33 V angle,Bus 34 V angle,Bus 35 V angle,Bus 36 V angle,Bus 37 V angle,Bus 38 V angle,Bus 39 V angle,Bus 40 V angle,Bus 41 V angle,Bus 42 V angle,Bus 43 V angle,Bus 44 V angle,Bus 45 V angle,Bus 46 V angle,Bus 47 V angle,Bus 48 V angle,Bus 49 V angle,Bus 50 V angle,Bus 51 V angle,Bus 52 V angle,Bus 53 V angle,Bus 54 V angle,Bus 55 V angle,Bus 56 V angle,Bus 57 V angle,Bus 58 V angle,Bus 59 V angle,Bus 60 V angle,Bus 61 V angle,Bus 62 V angle,Bus 63 V angle,Bus 64 V angle,Bus 65 V angle,Bus 66 V angle,Bus 67 V angle,Bus 68 V angle,Bus 69 V angle,Bus 70 V angle,Bus 71 V angle,Bus 72 V angle,Bus 73 V angle,Bus 74 V angle,Bus 75 V angle,Bus 76 V angle,Bus 77 V angle,Bus 78 V angle,Bus 79 V angle,Bus 80 V angle,Bus 81 V angle,Bus 82 V angle,Bus 83 V angle,Bus 84 V angle,Bus 85 V angle,Bus 86 V angle,Bus 87 V angle,Bus 88 V angle,Bus 89 V angle,Bus 90 V angle,Bus 91 V angle,Bus 92 V angle,Bus 93 V angle,Bus 94 V angle,Bus 95 V angle,Bus 96 V angle,Bus 97 V angle,Bus 98 V angle,Bus 99 V angle,Bus 100 V angle,Bus 101 V angle,Bus 102 V angle,Bus 103 V angle,Bus 104 V angle,Bus 105 V angle,Bus 106 V angle,Bus 107 V angle,Bus 108 V angle,Bus 109 V angle,Bus 110 V angle,Bus 111 V angle,Bus 112 V angle,Bus 113 V angle,Bus 114 V angle,Bus 115 V angle,Bus 116 V angle,Bus 117 V angle,Bus 118 V angle,Bus 119 V angle,Bus 120 V angle,Bus 121 V angle,Bus 122 V angle,Bus 123 V angle,Bus 124 V angle,Bus 125 V angle,Bus 126 V angle,Bus 127 V angle,Bus 128 V angle,Bus 129 V angle,Bus 130 V angle,Bus 131 V angle,Bus 132 V angle,Bus 133 V angle,Bus 134 V angle,Bus 135 V angle,Bus 136 V angle,Bus 137 V angle,Bus 138 V angle,Bus 139 V angle,Bus 140 V angle,Bus 141 V angle,Bus 142 V angle,Bus 143 V angle,Bus 144 V angle,Bus 145 V angle,Bus 146 V angle,Bus 147 V angle,Bus 148 V angle,Bus 149 V angle,Bus 150 V angle
16.833333,0.7402,-12.9803,-12.0831,-13.378,-15.1943,-14.039,-12.8041,-11.1255,-15.9103,-11.1207,-7.7955,-12.1036,-15.368,-9.2287,-11.5457,-16.4456,-11.5019,-12.9229,-13.1169,-9.5875,-12.9119,-12.299,-11.8934,-5.6497,-11.2803,-17.7291,-10.2244,-13.6744,-12.9667,-13.3334,-10.1727,-8.2676,-9.8592,-9.401,-7.6097,-9.1062,-10.047,-11.2474,-13.9236,-8.0806,-9.4437,-16.7321,-16.2927,-16.0624,-16.2509,-15.7232,-17.0844,-16.8064,-13.01,-14.3465,-15.7595,-14.9171,-11.0631,-14.8335,-13.8367,-14.671,-11.9515,-16.0029,-10.7288,-15.8405,-12.6538,-12.532,-12.8861,-12.6075,-11.3187,-14.7731,-12.9554,-12.245,-12.06,-11.0816,-15.0247,-15.2942,-11.6814,-15.6212,-16.0211,-15.674,-16.1822,-16.0226,-14.4352,-15.5774,-15.5316,-15.7432,-11.4747,-8.9226,-11.3492,-8.6915,-11.6238,-12.8541,-18.2112,-10.3721,-11.5876,-9.6632,-12.0345,-4.5164,-5.8562,-8.1119,-13.2979,-4.9095,-10.1458,-9.2165,-7.1735,-8.0904,-13.8664,-9.8616,-7.227,-7.3629,-7.0435,-5.2541,-10.0051,-3.3611,-3.3611,-3.3611,-9.4027,-9.4027,-9.4027,0.7359,0.7359,0.7359,0.7359,-4.0126,-4.0126,-4.0126,-4.0126,-3.5995,-3.5995,-3.5995,-3.5995,-3.5995,-3.7107,-0.7496,-0.7496,-0.7496,-0.7496,-0.7496,-8.7151,-9.7026,-6.5777,-9.7209,-6.794,-11.5915,-9.7967,-6.2427,-5.0673,-2.1694,-6.7873,-3.543,-9.5777,-6.6617,-14.1188,-12.1837
16.866667,0.6367,-13.0306,-12.1135,-13.4112,-15.235,-14.0915,-12.758,-11.1173,-15.9266,-11.1277,-7.8675,-12.1774,-15.4224,-9.2948,-11.5806,-16.4917,-11.5381,-12.9593,-13.1406,-9.6985,-12.9528,-12.3374,-11.9017,-5.7478,-11.2511,-17.7723,-10.191,-13.7185,-13.0072,-13.3707,-10.0826,-8.1719,-9.7359,-9.3034,-7.5116,-9.0094,-9.947,-11.1672,-13.9165,-7.9867,-9.3509,-16.575,-16.1356,-15.905,-16.0939,-15.5657,-16.9271,-16.6494,-12.8665,-14.2041,-15.6064,-14.7721,-10.9248,-14.6818,-13.6961,-14.527,-11.8605,-15.8541,-10.6007,-15.6923,-12.5204,-12.3931,-12.7431,-12.4658,-11.4545,-14.9385,-13.1197,-12.3768,-12.2108,-11.2427,-15.1908,-15.4591,-11.8247,-15.7873,-16.1869,-15.8406,-16.3488,-16.1888,-14.602,-15.7439,-15.6983,-15.9096,-11.5996,-9.0306,-11.4694,-8.8298,-11.7652,-12.9701,-18.2865,-10.321,-11.5475,-9.5199,-11.882,-4.425,-5.9956,-8.1167,-13.141,-4.9866,-10.3132,-9.073,-7.2127,-8.0786,-13.7095,-10.029,-7.1772,-7.3208,-6.9144,-5.3268,-9.8621,-3.4024,-3.4024,-3.4024,-9.2322,-9.2322,-9.2322,0.6325,0.6325,0.6325,0.6325,-3.8573,-3.8573,-3.8573,-3.8573,-3.7815,-3.7815,-3.7815,-3.7815,-3.7815,-3.8616,-0.6408,-0.6408,-0.6408,-0.6408,-0.6408,-8.6897,-9.8658,-6.7456,-9.5829,-6.6494,-11.5686,-9.8304,-6.2816,-5.1641,-2.2657,-6.6894,-3.4425,-9.7112,-6.8012,-13.9611,-12.0245
16.9,0.5139,-13.0893,-12.1481,-13.4495,-15.2824,-14.1531,-12.7011,-11.1059,-15.9449,-11.1344,-7.9526,-12.2648,-15.4863,-9.3727,-11.6208,-16.5457,-11.5798,-13.0014,-13.1674,-9.8315,-13.0003,-12.3818,-11.91,-5.8646,-11.2145,-17.8229,-10.1494,-13.7698,-13.0542,-13.414,-9.9729,-8.0554,-9.5868,-9.1848,-7.3925,-8.8916,-9.8256,-11.0695,-13.9066,-7.8725,-9.2381,-16.3859,-15.9465,-15.7154,-15.9049,-15.3761,-16.7379,-16.4603,-12.6934,-14.0323,-15.422,-14.5974,-10.758,-14.4991,-13.5263,-14.3533,-11.75,-15.6747,-10.4461,-15.5137,-12.3593,-12.2255,-12.5707,-12.2949,-11.6184,-15.1395,-13.3193,-12.5358,-12.3938,-11.4383,-15.3926,-15.6593,-11.998,-15.9891,-16.3883,-16.0429,-16.5513,-16.3906,-14.8046,-15.9463,-15.901,-16.1118,-11.7499,-9.1598,-11.6138,-8.9968,-11.9363,-13.1099,-18.3764,-10.2581,-11.4977,-9.3471,-11.6983,-4.3138,-6.164,-8.1209,-12.9522,-5.0779,-10.5165,-8.9,-7.2581,-8.0628,-13.5207,-10.2323,-7.116,-7.2686,-6.7584,-5.4125,-9.6895,-3.4497,-3.4497,-3.4497,-9.0273,-9.0273,-9.0273,0.5097,0.5097,0.5097,0.5097,-3.6702,-3.6702,-3.6702,-3.6702,-4.0031,-4.0031,-4.0031,-4.0031,-4.0031,-4.0442,-0.5085,-0.5085,-0.5085,-0.5085,-0.5085,-8.6575,-10.064,-6.9497,-9.4163,-6.4751,-11.5396,-9.869,-6.3264,-5.2793,-2.38,-6.5705,-3.3204,-9.8723,-6.9699,-13.7713,-11.833
16.933333,0.3765,-13.1545,-12.186,-13.4915,-15.3349,-14.2215,-12.636,-11.0919,-15.9646,-11.1407,-8.0476,-12.3624,-15.5575,-9.4596,-11.665,-16.6056,-11.6256,-13.0479,-13.1965,-9.9812,-13.0527,-12.4308,-11.9184,-5.9957,-11.1722,-17.8793,-10.1014,-13.8266,-13.1061,-13.4617,-9.8483,-7.9232,-9.4179,-9.05,-7.2571,-8.7578,-9.6877,-10.9583,-13.8944,-7.7427,-9.1099,-16.172,-15.7328,-15.5012,-15.6912,-15.1617,-16.5239,-16.2465,-12.4976,-13.8378,-15.2134,-14.3996,-10.5691,-14.2925,-13.3342,-14.1567,-11.6246,-15.4717,-10.2709,-15.3117,-12.1769,-12.0358,-12.3756,-12.1014,-11.8038,-15.3677,-13.5459,-12.7155,-12.6011,-11.6602,-15.6217,-15.8867,-12.1943,-16.2183,-16.6169,-16.2726,-16.7811,-16.6198,-15.0348,-16.1761,-16.131,-16.3413,-11.9196,-9.3052,-11.7767,-9.1857,-12.1301,-13.2679,-18.4776,-10.1862,-11.4405,-9.1515,-11.4905,-4.1873,-6.3546,-8.1246,-12.7387,-5.1799,-10.7474,-8.7042,-7.3082,-8.0439,-13.3071,-10.4632,-7.046,-7.2087,-6.5817,-5.5083,-9.4943,-3.5015,-3.5015,-3.5015,-8.7958,-8.7958,-8.7958,0.3722,0.3722,0.3722,0.3722,-3.4586,-3.4586,-3.4586,-3.4586,-4.2551,-4.2551,-4.2551,-4.2551,-4.2551,-4.2511,-0.3583,-0.3583,-0.3583,-0.3583,-0.3583,-8.6201,-10.289,-7.1813,-9.2278,-6.2778,-11.506,-9.9113,-6.3756,-5.4086,-2.5081,-6.4353,-3.1816,-10.0547,-7.1607,-13.5567,-11.6166
16.966667,0.2294,-13.2239,-12.226,-13.5361,-15.3907,-14.2944,-12.5654,-11.0764,-15.9852,-11.1469,-8.149,-12.4668,-15.6334,-9.5523,-11.7117,-16.6695,-11.6741,-13.0971,-13.2272,-10.1419,-13.1083,-12.4829,-11.9268,-6.1362,-11.1261,-17.9394,-10.0493,-13.887,-13.1612,-13.5124,-9.7137,-7.7804,-9.2358,-8.9046,-7.1111,-8.6134,-9.539,-10.8383,-13.8808,-7.6026,-8.9715,-15.9417,-15.5025,-15.2703,-15.461,-14.9308,-16.2933,-16.0162,-12.2865,-13.6284,-14.9887,-14.1866,-10.3655,-14.0698,-13.1273,-13.9449,-11.4892,-15.2531,-10.0822,-15.0941,-11.9803,-11.8313,-12.1653,-11.893,-12.0032,-15.6137,-13.7901,-12.9088,-12.8245,-11.8994,-15.8687,-16.1317,-12.4055,-16.4653,-16.8634,-16.5203,-17.029,-16.8669,-15.2829,-16.4238,-16.379,-16.5888,-12.102,-9.4612,-11.9517,-9.389,-12.3388,-13.4379,-18.5861,-10.1083,-11.3785,-8.9407,-11.2667,-4.0509,-6.5597,-8.1279,-12.5087,-5.2889,-10.9963,-8.4931,-7.3613,-8.023,-13.0771,-10.7121,-6.9701,-7.1438,-6.3913,-5.6107,-9.2839,-3.5562,-3.5562,-3.5562,-8.5464,-8.5464,-8.5464,0.2252,0.2252,0.2252,0.2252,-3.2307,-3.2307,-3.2307,-3.2307,-4.527,-4.527,-4.527,-4.527,-4.527,-4.4739,-0.1962,-0.1962,-0.1962,-0.1962,-0.1962,-8.5794,-10.5315,-7.4312,-9.0246,-6.0652,-11.4693,-9.9561,-6.4278,-5.547,-2.6452,-6.2894,-3.0319,-10.251,-7.3661,-13.3256,-11.3833
17,0.078,-13.2952,-12.267,-13.5818,-15.4479,-14.3694,-12.4924,-11.0601,-16.0063,-11.153,-8.2534,-12.5742,-15.7114,-9.6477,-11.7596,-16.7352,-11.7239,-13.1476,-13.2586,-10.3075,-13.1654,-12.5363,-11.9352,-6.2808,-11.0783,-18.0013,-9.9954,-13.949,-13.2178,-13.5643,-9.5748,-7.633,-9.0476,-8.7545,-6.9603,-8.4643,-9.3853,-10.7143,-13.8666,-7.4579,-8.8285,-15.7035,-15.2644,-15.0316,-15.223,-14.692,-16.055,-15.7781,-12.0684,-13.4118,-14.7564,-13.9663,-10.1551,-13.8396,-12.9133,-13.726,-11.3493,-15.027,-9.887,-14.8691,-11.7771,-11.6201,-11.948,-11.6775,-12.2089,-15.8676,-14.0421,-13.1081,-13.055,-12.1462,-16.1235,-16.3847,-12.6235,-16.7202,-17.1177,-16.7759,-17.2848,-17.1219,-15.5389,-16.6794,-16.6349,-16.8442,-12.2901,-9.6219,-12.1321,-9.5987,-12.554,-13.613,-18.6978,-10.0277,-11.3142,-8.7229,-11.0353,-3.9099,-6.7712,-8.131,-12.2709,-5.401,-11.2531,-8.2751,-7.4159,-8.0012,-12.8392,-10.969,-6.8916,-7.0767,-6.1945,-5.7159,-9.0665,-3.6123,-3.6123,-3.6123,-8.2886,-8.2886,-8.2886,0.0738,0.0738,0.0738,0.0738,-2.9951,-2.9951,-2.9951,-2.9951,-4.8077,-4.8077,-4.8077,-4.8077,-4.8077,-4.7037,-0.029,-0.029,-0.029,-0.029,-0.029,-8.5373,-10.7817,-7.689,-8.8147,-5.8454,-11.4312,-10.002,-6.4812,-5.6895,-2.7864,-6.1388,-2.8773,-10.4534,-7.5779,-13.0865,-11.1422
17.033333,-0.0723,-13.3661,-12.3079,-13.6274,-15.5049,-14.4439,-12.4201,-11.0441,-16.0273,-11.1592,-8.3571,-12.6808,-15.789,-9.7424,-11.8073,-16.8005,-11.7735,-13.1979,-13.29,-10.4718,-13.2222,-12.5894,-11.9437,-6.4244,-11.0309,-18.0627,-9.942,-14.0107,-13.2741,-13.6161,-9.437,-7.4868,-8.8607,-8.6056,-6.8107,-8.3164,-9.2328,-10.5913,-13.8527,-7.3144,-8.6868,-15.4665,-15.0274,-14.794,-14.9861,-14.4544,-15.8177,-15.5411,-11.8514,-13.1965,-14.5252,-13.7473,-9.9459,-13.6106,-12.7006,-13.5083,-11.2102,-14.8022,-9.693,-14.6452,-11.5751,-11.41,-11.7319,-11.4633,-12.4129,-16.1193,-14.2919,-13.3058,-13.2835,-12.3909,-16.3762,-16.6353,-12.8396,-16.9729,-17.3698,-17.0293,-17.5383,-17.3746,-15.7926,-16.9328,-16.8886,-17.0974,-12.4767,-9.7814,-12.3111,-9.8067,-12.7674,-13.7867,-18.8087,-9.9478,-11.2506,-8.5063,-10.8051,-3.7702,-6.981,-8.1344,-12.0342,-5.5124,-11.5077,-8.0582,-7.4702,-7.9798,-12.6025,-11.2236,-6.8139,-7.0102,-5.999,-5.8205,-8.8502,-3.6684,-3.6684,-3.6684,-8.0317,-8.0317,-8.0317,-0.0766,-0.0766,-0.0766,-0.0766,-2.7608,-2.7608,-2.7608,-2.7608,-5.0858,-5.0858,-5.0858,-5.0858,-5.0858,-4.9316,0.1367,0.1367,0.1367,0.1367,0.1367,-8.4957,-11.0297,-7.9445,-8.6059,-5.627,-11.3936,-10.0478,-6.5345,-5.831,-2.9265,-5.9894,-2.7241,-10.6541,-7.788,-12.8486,-10.9021
17.066667,-0.2163,-13.4342,-12.3476,-13.6714,-15.5598,-14.5155,-12.3514,-11.0292,-16.0478,-11.1656,-8.4565,-12.783,-15.8634,-9.8333,-11.8535,-16.8632,-11.8215,-13.2465,-13.3204,-10.6287,-13.277,-12.6407,-11.9524,-6.5617,-10.9861,-18.1217,-9.8915,-14.0702,-13.3284,-13.666,-9.3057,-7.3476,-8.682,-8.4637,-6.6682,-8.1756,-9.0873,-10.4741,-13.8398,-7.1777,-8.5518,-15.2393,-14.8003,-14.5664,-14.7591,-14.2266,-15.5904,-15.314,-11.6438,-12.9905,-14.3038,-13.5376,-9.7458,-13.3912,-12.497,-13.2999,-11.0775,-14.5868,-9.5075,-14.4309,-11.3819,-11.209,-11.5251,-11.2583,-12.6074,-16.3588,-14.5298,-13.4944,-13.5011,-12.6238,-16.6167,-16.874,-13.0455,-17.2134,-17.6098,-17.2704,-17.7796,-17.6152,-16.0342,-17.174,-17.1301,-17.3383,-12.6547,-9.9338,-12.4819,-10.0049,-12.9707,-13.9523,-18.9147,-9.8718,-11.1902,-8.299,-10.5845,-3.6371,-7.1809,-8.138,-11.8074,-5.6191,-11.7501,-7.8507,-7.5226,-7.9598,-12.3757,-11.4659,-6.7401,-6.9472,-5.8121,-5.9208,-8.6433,-3.7228,-3.7228,-3.7228,-7.7854,-7.7854,-7.7854,-0.2206,-0.2206,-0.2206,-0.2206,-2.5365,-2.5365,-2.5365,-2.5365,-5.3505,-5.3505,-5.3505,-5.3505,-5.3505,-5.1488,0.2945,0.2945,0.2945,0.2945,0.2945,-8.4565,-11.2659,-8.1877,-8.4062,-5.4179,-11.3581,-10.0921,-6.5861,-5.9664,-3.0607,-5.8472,-2.5781,-10.8454,-7.9882,-12.6207,-10.6721
17.1,-0.349,-13.4975,-12.3848,-13.7125,-15.6108,-14.5818,-12.2891,-11.0164,-16.0674,-11.1724,-8.5482,-12.8771,-15.9323,-9.9173,-11.8967,-16.9213,-11.8663,-13.2918,-13.3491,-10.7727,-13.3281,-12.6885,-11.9611,-6.688,-10.9458,-18.1764,-9.846,-14.1254,-13.3789,-13.7125,-9.1862,-7.2207,-8.5185,-8.3344,-6.5383,-8.0472,-8.9545,-10.3673,-13.8288,-7.0532,-8.4288,-15.0305,-14.5916,-14.3571,-14.5504,-14.0173,-15.3814,-15.1053,-11.4533,-12.8014,-14.1003,-13.3452,-9.5623,-13.1897,-12.3103,-13.1087,-10.9561,-14.3891,-9.3374,-14.2341,-11.2049,-11.0246,-11.3353,-11.0702,-12.7852,-16.5771,-14.7465,-13.6667,-13.6996,-12.8361,-16.8358,-17.0914,-13.2335,-17.4326,-17.8285,-17.4901,-17.9994,-17.8344,-16.2543,-17.3938,-17.3501,-17.5579,-12.8176,-10.0736,-12.6384,-10.186,-13.1563,-14.1037,-19.0119,-9.8029,-11.1355,-8.1088,-10.3819,-3.5159,-7.3636,-8.1422,-11.5989,-5.7175,-11.9709,-7.6602,-7.5714,-7.9423,-12.1672,-11.6867,-6.6732,-6.8902,-5.6409,-6.0133,-8.4534,-3.774,-3.774,-3.774,-7.5586,-7.5586,-7.5586,-0.3532,-0.3532,-0.3532,-0.3532,-2.3305,-2.3305,-2.3305,-2.3305,-5.5913,-5.5913,-5.5913,-5.5913,-5.5913,-5.3469,0.4382,0.4382,0.4382,0.4382,0.4382,-8.4216,-11.4811,-8.4093,-8.223,-5.2261,-11.3264,-10.1337,-6.6344,-6.0909,-3.1842,-5.7175,-2.445,-11.0202,-8.1711,-12.4111,-10.4606
17.133333,-0.4657,-13.5537,-12.4185,-13.7494,-15.6563,-14.6406,-12.2358,-11.0063,-16.0853,-11.1795,-8.6292,-12.96,-15.9933,-9.9915,-11.9357,-16.973,-11.9067,-13.3324,-13.3752,-10.8985,-13.3738,-12.7313,-11.9697,-6.7988,-10.9117,-18.2248,-9.8074,-14.1746,-13.4241,-13.7541,-9.0828,-7.1109,-8.3761,-8.2225,-6.4259,-7.9361,-8.8394,-10.2751,-13.8202,-6.9456,-8.3224,-14.8477,-14.4088,-14.1738,-14.3677,-13.834,-15.1985,-14.9225,-11.2868,-12.6363,-13.9223,-13.1771,-9.4021,-13.0134,-12.1472,-12.9417,-10.8506,-14.2162,-9.189,-14.0621,-11.0504,-10.8637,-11.1696,-10.906,-12.9396,-16.7659,-14.9339,-13.8166,-13.8715,-13.0198,-17.0253,-17.2795,-13.3967,-17.6221,-18.0176,-17.6802,-18.1896,-18.024,-16.4446,-17.5838,-17.5403,-17.7477,-12.9594,-10.1959,-12.7747,-10.3433,-13.3172,-14.2352,-19.097,-9.7437,-11.0888,-7.9427,-10.2046,-3.4112,-7.5222,-8.1469,-11.4164,-5.8043,-12.1618,-7.494,-7.6152,-7.9281,-11.9846,-11.8777,-6.6159,-6.8416,-5.4918,-6.0949,-8.2876,-3.8204,-3.8204,-3.8204,-7.3596,-7.3596,-7.3596,-0.4699,-0.4699,-0.4699,-0.4699,-2.1505,-2.1505,-2.1505,-2.1505,-5.7992,-5.7992,-5.7992,-5.7992,-5.7992,-5.5188,0.5623,0.5623,0.5623,0.5623,0.5623,-8.3923,-11.6672,-8.6009,-8.0631,-5.0586,-11.2998,-10.1712,-6.6779,-6.2002,-3.2927,-5.6053,-2.33,-11.1718,-8.3298,-12.2276,-10.2753
17.166667,-0.5623,-13.6011,-12.4476,-13.7811,-15.6949,-14.69,-12.1934,-10.9994,-16.1013,-11.1868,-8.6965,-13.0289,-16.0444,-10.0534,-11.9693,-17.0164,-11.9413,-13.367,-13.3981,-11.0016,-13.4126,-12.7677,-11.9782,-6.8902,-10.8851,-18.2655,-9.7772,-14.2163,-13.4625,-13.7896,-8.9994,-7.0224,-8.2601,-8.1322,-6.3352,-7.8465,-8.7461,-10.2007,-13.8145,-6.8588,-8.2367,-14.6975,-14.2586,-14.0232,-14.2176,-13.6833,-15.0481,-14.7723,-11.1506,-12.5011,-13.7762,-13.0393,-9.271,-12.8687,-12.0138,-12.8048,-10.765,-14.0744,-9.0678,-13.9211,-10.9243,-10.7321,-11.0339,-10.7716,-13.0652,-16.9183,-15.0853,-13.9386,-14.0107,-13.1683,-17.1783,-17.4314,-13.529,-17.7751,-18.1703,-17.8336,-18.3431,-18.1771,-16.5983,-17.7373,-17.6939,-17.901,-13.0752,-10.2964,-12.8862,-10.4712,-13.4477,-14.3424,-19.1669,-9.6964,-11.0519,-7.8067,-10.0591,-3.3269,-7.6511,-8.1522,-11.2664,-5.8764,-12.3159,-7.3579,-7.6524,-7.9179,-11.8346,-12.0318,-6.5703,-6.8032,-5.3701,-6.1628,-8.1518,-3.8605,-3.8605,-3.8605,-7.1956,-7.1956,-7.1956,-0.5666,-0.5666,-0.5666,-0.5666,-2.003,-2.003,-2.003,-2.003,-5.9666,-5.9666,-5.9666,-5.9666,-5.9666,-5.6582,0.6624,0.6624,0.6624,0.6624,0.6624,-8.3699,-11.8176,-8.7555,-7.9323,-4.9216,-11.2794,-10.2036,-6.7153,-6.2904,-3.3825,-5.5148,-2.2372,-11.2951,-8.4587,-12.0767,-10.123
17.2,-0.6357,-13.638,-12.4712,-13.8063,-15.7251,-14.7282,-12.1635,-10.996,-16.1147,-11.1941,-8.7481,-13.0812,-16.0837,-10.1008,-11.9961,-17.0501,-11.969,-13.3945,-13.4168,-11.0786,-13.4432,-12.7965,-11.9862,-6.9591,-10.867,-18.2969,-9.7564,-14.2489,-13.4928,-13.8177,-8.9391,-6.9582,-8.1745,-8.0667,-6.2693,-7.7815,-8.6781,-10.147,-13.8119,-6.7959,-8.1745,-14.5853,-14.1464,-13.9107,-14.1055,-13.5708,-14.9358,-14.6601,-11.0493,-12.4007,-13.6672,-12.937,-9.1738,-12.7609,-11.9147,-12.7032,-10.7024,-13.9689,-8.9781,-13.816,-10.8309,-10.6344,-10.9331,-10.6718,-13.1576,-17.0291,-15.1954,-14.0285,-14.1123,-13.2763,-17.2895,-17.5418,-13.6261,-17.8863,-18.2813,-17.945,-18.4546,-18.2883,-16.7099,-17.8487,-17.8055,-18.0124,-13.1608,-10.3715,-12.9689,-10.5652,-13.5433,-14.4213,-19.2192,-9.6629,-11.026,-7.7058,-9.9506,-3.2659,-7.7458,-8.1579,-11.1544,-5.9314,-12.4279,-7.2568,-7.6819,-7.912,-11.7225,-12.1437,-6.5381,-6.7763,-5.2804,-6.2147,-8.0509,-3.8931,-3.8931,-3.8931,-7.0726,-7.0726,-7.0726,-0.6399,-0.6399,-0.6399,-0.6399,-1.8931,-1.8931,-1.8931,-1.8931,-6.0876,-6.0876,-6.0876,-6.0876,-6.0876,-5.7602,0.7348,0.7348,0.7348,0.7348,0.7348,-8.3552,-11.927,-8.8678,-7.8353,-4.8198,-11.2659,-10.2297,-6.7452,-6.3585,-3.4504,-5.4491,-2.1698,-11.3855,-8.5534,-11.964,-10.0092
17.233333,-0.6832,-13.663,-12.4884,-13.8242,-15.746,-14.754,-12.147,-10.9961,-16.125,-11.2011,-8.7819,-13.1153,-16.11,-10.1322,-12.0154,-17.0728,-11.9887,-13.4138,-13.4307,-11.1269,-13.4645,-12.8166,-11.9934,-7.0031,-10.858,-18.318,-9.7458,-14.2713,-13.5138,-13.8373,-8.9037,-6.9205,-8.1224,-8.0281,-6.2305,-7.7432,-8.6376,-10.1155,-13.8124,-6.7589,-8.1381,-14.5149,-14.0761,-13.8402,-14.0352,-13.5002,-14.8654,-14.5898,-10.9866,-12.3385,-13.599,-12.8734,-9.1138,-12.6936,-11.8535,-12.6401,-10.6647,-13.9031,-8.923,-13.7507,-10.7735,-10.5741,-10.8707,-10.61,-13.2137,-17.0947,-15.2606,-14.0834,-14.1729,-13.3404,-17.3553,-17.6072,-13.6846,-17.9521,-18.347,-18.0109,-18.5205,-18.3541,-16.7759,-17.9146,-17.8715,-18.0783,-13.2135,-10.4187,-13.02,-10.6221,-13.6008,-14.4694,-19.2522,-9.644,-11.0121,-7.6432,-9.8828,-3.2302,-7.8031,-8.1637,-11.0842,-5.9673,-12.494,-7.1942,-7.7025,-7.9106,-11.6523,-12.2099,-6.5203,-6.7619,-5.2255,-6.2488,-7.9885,-3.9167,-3.9167,-3.9167,-6.9948,-6.9948,-6.9948,-0.6874,-0.6874,-0.6874,-0.6874,-1.8248,-1.8248,-1.8248,-1.8248,-6.1584,-6.1584,-6.1584,-6.1584,-6.1584,-5.8216,0.7774,0.7774,0.7774,0.7774,0.7774,-8.3486,-11.9919,-8.9341,-7.7754,-4.7569,-11.2598,-10.2485,-6.7666,-6.4021,-3.4942,-5.4105,-2.1302,-11.4403,-8.6106,-11.8934,-9.9377
